2240,48.5
110,47.8
110,49.9
155,46
794,40.7
1810,51.1
65,49.3
110,44.6
2590,49
410,41
15000,47.1
66.9,42.9
2110,49
1380,50.5
58100,49.4
43900,45.7
5510,43.6
2240,48.6
2700,50.2
88100,50.6
2240,42.7
24.8,43.2
143,47.6
110,41.3
1800,47.9
2240,47.8
543000,49.6
7430,44.1
251000,48.7
5210,49.5
2250,48.5
18000,49.5
230000,51.5
106000,49.8
68400,49.1
68,43
570,50.5
225000,45.3
5190,49.4
1500,45.7
1400,43.1
